Hourly measurement data from Defra on,19/03/2025  00:00:00
2024-06-23,,15.13876875,V,61.203545833333333333333333333,V,7.4635416666666666666666666667,V,4.4005833333333333333333333333,V,0.5366408333333333333333333333,V
2024-06-24,,17.46716375,V,66.561447083333333333333333333,V,9.277083333333333333333333333,V,5.2662083333333333333333333333,V,0.4499891666666666666666666667,V
2024-06-25,,25.272421666666666666666666667,V,85.44714291666666666666666667,V,12.919791666666666666666666667,V,6.6941666666666666666666666667,V,0.9449316666666666666666666667,V
2024-06-26,,19.539992916666666666666666667,V,110.69413375,V,17.917708333333333333333333333,V,10.804875,V,0.8221995833333333333333333333,V
2024-06-27,,12.58932125,V,83.3301775,V,16.664583333333333333333333333,V,8.484791666666666666666666667,V,0.9356495833333333333333333333,V
2024-06-28,,10.53135125,V,60.183522083333333333333333333,V,12.377083333333333333333333333,V,4.7542916666666666666666666667,V,0.7228083333333333333333333333,V
2024-06-29,,18.514746666666666666666666667,V,71.997649583333333333333333333,V,11.792708333333333333333333333,V,5.6347916666666666666666666667,V,1.2084120833333333333333333333,V
2024-06-30,,13.161935833333333333333333333,V,53.853412083333333333333333333,V,8.177083333333333333333333333,V,4.1598333333333333333333333333,V,1.1046266666666666666666666667,V
2024-07-01,,15.672715,V,50.89866625,V,11.529166666666666666666666667,V,4.3435416666666666666666666667,V,0.64952625,V
2024-07-02,,18.803872083333333333333333333,V,48.275845833333333333333333333,V,10.400,V,5.0795416666666666666666666667,V,0.66113875,V
2024-07-03,,17.378489166666666666666666667,V,49.02146125,V,9.678125,V,5.1533333333333333333333333333,V,-15.414763333333333333333333333,V
2024-07-04,,17.013390416666666666666666667,V,57.079794583333333333333333333,V,13.302083333333333333333333333,V,4.9392083333333333333333333333,V,0.6383375,V
2024-07-05,,11.392379583333333333333333333,V,40.36996375,V,6.8791666666666666666666666667,V,3.6714166666666666666666666667,V,0.7420933333333333333333333333,V
2024-07-06,,15.96491125,V,43.59773125,V,3.9822916666666666666666666667,V,1.9840833333333333333333333333,V,0.7984070833333333333333333333,V
2024-07-07,,8.889743333333333333333333333,V,51.83138,V,6.9041666666666666666666666667,V,3.2980416666666666666666666667,V,0.5059308333333333333333333333,V
2024-07-08,,16.384235,V,43.528435,V,6.6260416666666666666666666667,V,3.37075,V,0.9510054166666666666666666667,V
2024-07-09,,20.416432916666666666666666667,V,31.463459583333333333333333333,V,7.963541666666666666666666667,V,4.6285416666666666666666666667,V,0.5967620833333333333333333333,V
2024-07-10,,9.903209583333333333333333333,V,58.695756666666666666666666667,V,6.2177083333333333333333333333,V,2.5855,V,0.85563125,V
2024-07-11,,12.458349166666666666666666667,V,52.84100875,V,8.040625,V,3.7933333333333333333333333333,V,-7.681395,V
2024-07-12,,16.783564583333333333333333333,V,44.851972916666666666666666667,V,9.689583333333333333333333333,V,4.946,V,0.6762275,V
2024-07-13,,15.573224583333333333333333333,V,50.092763333333333333333333333,V,6.7114583333333333333333333333,V,3.971125,V,0.6403833333333333333333333333,V
2024-07-14,,12.36568875,V,61.064263333333333333333333333,V,6.7822916666666666666666666667,V,4.2964166666666666666666666667,V,0.4613683333333333333333333333,V
2024-07-15,,26.92406,V,52.23259875,V,10.076041666666666666666666667,V,5.6190833333333333333333333333,V,1.220945,V
2024-07-16,,14.707417916666666666666666667,V,59.80309125,V,7.4052083333333333333333333333,V,3.7343333333333333333333333333,V,1.01370,V
2024-07-17,,16.181011666666666666666666667,V,59.756664583333333333333333333,V,8.773958333333333333333333333,V,5.322375,V,0.67653,V
2024-07-18,,17.624094583333333333333333333,V,73.162502083333333333333333333,V,11.7125,V,5.963125,V,0.5395758333333333333333333333,V
2024-07-19,,29.10842125,V,78.989529583333333333333333333,V,17.523958333333333333333333333,V,8.730416666666666666666666667,V,3.2928575,V
2024-07-20,,9.7050725,V,46.729177916666666666666666667,V,7.61875,V,4.5215,V,0.6290833333333333333333333333,V
2024-07-21,,10.40786,V,51.347005416666666666666666667,V,5.2520833333333333333333333333,V,2.71225,V,0.7810220833333333333333333333,V
2024-07-22,,9.749911666666666666666666667,V,52.699646666666666666666666667,V,8.375,V,3.9809166666666666666666666667,V,-7.01172875,V
2024-07-23,,15.23457125,V,46.19907,V,7.471875,V,3.9071666666666666666666666667,V,0.4990020833333333333333333333,V
2024-07-24,,20.980792916666666666666666667,V,48.611927083333333333333333333,V,9.939583333333333333333333333,V,5.72825,V,0.6632441666666666666666666667,V
2024-07-25,,10.746686666666666666666666667,V,43.740479166666666666666666667,V,5.9854166666666666666666666667,V,3.1635,V,1.8345158333333333333333333333,V
2024-07-26,,10.861635833333333333333333333,V,50.97558375,V,10.223958333333333333333333333,V,5.2879166666666666666666666667,V,0.7449991666666666666666666667,V
2024-07-27,,19.106082083333333333333333333,V,48.052715833333333333333333333,V,8.345833333333333333333333333,V,4.2709166666666666666666666667,V,-15.3793075,V
2024-07-28,,20.403254583333333333333333333,V,59.3325775,V,8.986458333333333333333333333,V,5.3282083333333333333333333333,V,no data,V
2024-07-29,,35.401578333333333333333333333,V,67.455354166666666666666666667,V,14.147916666666666666666666667,V,6.995875,V,no data,V
2024-07-30,,34.605469583333333333333333333,V,98.19190458333333333333333333,V,20.4875,V,10.4825,V,no data,V
2024-07-31,,28.957275416666666666666666667,V,94.93156916666666666666666667,V,18.691666666666666666666666667,V,7.74375,V,-7.05199125,V
2024-08-01,,27.8126275,V,73.726564166666666666666666667,V,17.389583333333333333333333333,V,9.672791666666666666666666667,V,1.5049691666666666666666666667,V
2024-08-02,,19.31103125,V,73.509670833333333333333333333,V,19.045833333333333333333333333,V,13.162375,V,1.0738516666666666666666666667,V
2024-08-03,,12.09368875,V,62.332364166666666666666666667,V,10.769791666666666666666666667,V,5.5435,V,1.4715220833333333333333333333,V
2024-08-04,,10.827388333333333333333333333,V,56.009184166666666666666666667,V,10.158333333333333333333333333,V,5.3871666666666666666666666667,V,1.20440875,V
2024-08-05,,8.31773125,V,58.925815,V,10.730208333333333333333333333,V,6.1380416666666666666666666667,V,1.075065,V
2024-08-06,,14.285557916666666666666666667,V,52.098858333333333333333333333,V,8.855208333333333333333333333,V,4.7031666666666666666666666667,V,0.8104045833333333333333333333,V
2024-08-07,,12.432489583333333333333333333,V,61.732961666666666666666666667,V,10.940625,V,4.9410416666666666666666666667,V,0.8258241666666666666666666667,V
2024-08-08,,1.6866966666666666666666666667,V,58.866914166666666666666666667,V,12.141666666666666666666666667,V,6.0928333333333333333333333333,V,-11.801702083333333333333333333,V
2024-08-09,,9.16917375,V,60.27776375,V,8.372916666666666666666666667,V,3.5790833333333333333333333333,V,0.9278475,V
2024-08-10,,9.126099583333333333333333333,V,58.732481666666666666666666667,V,10.802083333333333333333333333,V,5.856,V,0.6978391666666666666666666667,V
2024-08-11,,21.831392083333333333333333333,V,60.046319166666666666666666667,V,10.369791666666666666666666667,V,5.3744166666666666666666666667,V,1.6700741666666666666666666667,V
2024-08-12,,31.221330833333333333333333333,V,64.645435416666666666666666667,V,15.921875,V,7.3280416666666666666666666667,V,1.1824941666666666666666666667,V
2024-08-13,,1.5386775,V,51.638325,V,10.717041666666666666666666667,V,4.2378333333333333333333333333,V,-11.80722875,V
2024-08-14,,18.897623333333333333333333333,V,53.09255,V,10.700,V,4.8840833333333333333333333333,V,1.0009254166666666666666666667,V
2024-08-15,,9.445825,V,52.461272083333333333333333333,V,10.390625,V,4.5655833333333333333333333333,V,0.58035125,V
2024-08-16,,15.93061375,V,55.36127375,V,8.366666666666666666666666667,V,3.79025,V,0.4702020833333333333333333333,V
2024-08-17,,16.97845,V,64.391815416666666666666666667,V,9.907291666666666666666666667,V,4.6746666666666666666666666667,V,0.79469,V
2024-08-18,,16.13569375,V,61.72118125,V,12.372916666666666666666666667,V,7.2248333333333333333333333333,V,0.87202875,V
2024-08-19,,16.317953333333333333333333333,V,54.626744166666666666666666667,V,26.334375,V,18.732333333333333333333333333,V,0.6319816666666666666666666667,V
2024-08-20,,12.701735416666666666666666667,V,64.370335,V,10.367708333333333333333333333,V,5.028375,V,0.5123520833333333333333333333,V
2024-08-21,,11.661942916666666666666666667,V,56.877450833333333333333333333,V,12.99375,V,5.047125,V,0.70888875,V
2024-08-22,,8.666765833333333333333333333,V,63.630955833333333333333333333,V,10.372916666666666666666666667,V,4.435,V,0.6290804166666666666666666667,V
2024-08-23,,9.02283375,V,71.252035,V,9.0125,V,4.1607916666666666666666666667,V,0.88438375,V
2024-08-24,,18.353973333333333333333333333,V,57.360438333333333333333333333,V,7.850,V,4.5755833333333333333333333333,V,1.1684454166666666666666666667,V
2024-08-25,,6.9973420833333333333333333333,V,62.227727916666666666666666667,V,9.864583333333333333333333333,V,4.7730833333333333333333333333,V,0.55392875,V
2024-08-26,,7.3733708333333333333333333333,V,73.448689583333333333333333333,V,14.114583333333333333333333333,V,8.376583333333333333333333333,V,0.5844020833333333333333333333,V
2024-08-27,,14.177712083333333333333333333,V,73.34128375,V,13.1375,V,7.4057083333333333333333333333,V,0.7493995833333333333333333333,V
2024-08-28,,-23.439589583333333333333333333,V,-33.798414583333333333333333333,V,18.173958333333333333333333333,V,9.472375,V,-48.947066666666666666666666667,V
2024-08-29,,-52.69298125,V,-31.656915,V,3.2559166666666666666666666667,V,-2.1749166666666666666666666667,V,-57.375900833333333333333333333,V
2024-08-30,,25.02241,V,50.937471666666666666666666667,V,20.875,V,12.142333333333333333333333333,V,-2.8464933333333333333333333333,V
2024-08-31,,18.513697083333333333333333333,V,57.24956625,V,20.002083333333333333333333333,V,12.086375,V,-3.3780354166666666666666666667,V
2024-09-01,,26.379851666666666666666666667,V,57.58356875,V,23.134375,V,14.332875,V,-3.7424083333333333333333333333,V
2024-09-02,,16.159534583333333333333333333,V,53.73422375,V,12.93125,V,8.332333333333333333333333333,V,-3.7107641666666666666666666667,V
2024-09-03,,13.943124166666666666666666667,V,47.978569583333333333333333333,V,7.0729166666666666666666666667,V,3.8905416666666666666666666667,V,-3.53241375,V
2024-09-04,,8.736059583333333333333333333,V,38.620260833333333333333333333,V,11.104166666666666666666666667,V,5.61725,V,-11.981859583333333333333333333,V
2024-09-05,,23.801286666666666666666666667,V,39.48437125,V,15.839583333333333333333333333,V,10.725208333333333333333333333,V,-3.94440625,V
2024-09-06,,24.104252916666666666666666667,V,26.025869583333333333333333333,V,20.211458333333333333333333333,V,14.159791666666666666666666667,V,-3.622685,V
2024-09-07,,38.72507375,V,25.109787916666666666666666667,V,15.327083333333333333333333333,V,10.120875,V,-7.8190645833333333333333333333,V
2024-09-08,,19.089349583333333333333333333,V,56.683425,V,8.978125,V,6.1290833333333333333333333333,V,-4.0178279166666666666666666667,V
2024-09-09,,20.306282083333333333333333333,V,42.29498125,V,12.100,V,5.986625,V,-3.7641170833333333333333333333,V
2024-09-10,,13.688375833333333333333333333,V,48.852381666666666666666666667,V,12.719791666666666666666666667,V,6.3257083333333333333333333333,V,-3.9272854166666666666666666667,V
2024-09-11,,23.944185833333333333333333333,V,39.03256625,V,7.3479166666666666666666666667,V,3.1565416666666666666666666667,V,-3.94148625,V
2024-09-12,,26.626001666666666666666666667,V,35.96764375,V,5.81875,V,2.6022083333333333333333333333,V,-3.7446758333333333333333333333,V
2024-09-13,,27.621574583333333333333333333,V,42.3712075,V,7.9104166666666666666666666667,V,3.9189583333333333333333333333,V,-3.8161279166666666666666666667,V
2024-09-14,,27.986735,V,48.444232916666666666666666667,V,11.257291666666666666666666667,V,6.773875,V,-3.59401375,V
2024-09-15,,14.071980416666666666666666667,V,65.307897916666666666666666667,V,7.0125,V,4.0752916666666666666666666667,V,-3.7779145833333333333333333333,V
2024-09-16,,20.280879166666666666666666667,V,40.04981875,V,9.19375,V,4.7415833333333333333333333333,V,-3.5901516666666666666666666667,V
2024-09-17,,20.68715875,V,47.606454583333333333333333333,V,9.808333333333333333333333333,V,3.9975416666666666666666666667,V,-3.8276729166666666666666666667,V
2024-09-18,,17.552712916666666666666666667,V,60.098980833333333333333333333,V,22.439583333333333333333333333,V,9.984333333333333333333333333,V,-3.5656325,V
2024-09-19,,19.541148333333333333333333333,V,64.478435,V,40.492708333333333333333333333,V,24.129458333333333333333333333,V,-3.62081,V
2024-09-20,,24.702475833333333333333333333,V,72.7425725,V,42.0625,V,25.643875,V,-3.6051216666666666666666666667,V
2024-09-21,,32.631493333333333333333333333,V,51.995606666666666666666666667,V,34.377083333333333333333333333,V,22.659291666666666666666666667,V,-3.523175,V
2024-09-22,,23.366934166666666666666666667,V,43.773047916666666666666666667,V,21.296875,V,16.473166666666666666666666667,V,-3.99039875,V
2024-09-23,,12.942454166666666666666666667,V,68.0173375,V,9.897916666666666666666666667,V,6.825875,V,-4.07443875,V
2024-09-24,,19.38588625,V,63.550573333333333333333333333,V,10.032291666666666666666666667,V,6.54975,V,-3.8597520833333333333333333333,V
2024-09-25,,22.179387916666666666666666667,V,58.792768333333333333333333333,V,8.930208333333333333333333333,V,5.1011666666666666666666666667,V,-3.7826904166666666666666666667,V
2024-09-26,,14.908237083333333333333333333,V,53.475752916666666666666666667,V,8.910416666666666666666666667,V,4.2020416666666666666666666667,V,-3.7153191666666666666666666667,V
2024-09-27,,25.237625833333333333333333333,V,39.379042083333333333333333333,V,7.625,V,3.6340833333333333333333333333,V,-3.61872125,V
2024-09-28,,28.91056875,V,36.426377083333333333333333333,V,8.00625,V,4.3120833333333333333333333333,V,-7.8838733333333333333333333333,V
2024-09-29,,29.194082916666666666666666667,V,41.417705416666666666666666667,V,8.554166666666666666666666667,V,5.0442083333333333333333333333,V,-3.8464425,V
2024-09-30,,18.600034166666666666666666667,V,39.449724166666666666666666667,V,4.0572916666666666666666666667,V,1.7993333333333333333333333333,V,-3.6121016666666666666666666667,V
2024-10-01,,24.557639583333333333333333333,V,34.644106666666666666666666667,V,5.4833333333333333333333333333,V,3.0169166666666666666666666667,V,0.6304466666666666666666666667,V
2024-10-02,,10.049184166666666666666666667,V,37.363940416666666666666666667,V,8.439583333333333333333333333,V,4.2285833333333333333333333333,V,-12.074847083333333333333333333,V
2024-10-03,,34.340363333333333333333333333,V,35.427833333333333333333333333,V,13.083333333333333333333333333,V,6.0552916666666666666666666667,V,0.2014225,V
2024-10-04,,36.225438333333333333333333333,V,35.742434166666666666666666667,V,12.4875,V,7.504,V,-3.6537454166666666666666666667,V
2024-10-05,,29.033704166666666666666666667,V,43.454290416666666666666666667,V,13.148958333333333333333333333,V,8.564333333333333333333333333,V,0.38762,V
2024-10-06,,21.132420416666666666666666667,V,36.533784166666666666666666667,V,9.379166666666666666666666667,V,5.2210833333333333333333333333,V,0.2889104166666666666666666667,V
2024-10-07,,17.817029166666666666666666667,V,51.34007625,V,11.492708333333333333333333333,V,5.7360833333333333333333333333,V,0.2486041666666666666666666667,V
2024-10-08,,17.05422625,V,54.786124166666666666666666667,V,11.113541666666666666666666667,V,5.4372916666666666666666666667,V,0.3210270833333333333333333333,V
2024-10-09,,18.143985,V,52.267245416666666666666666667,V,6.8072916666666666666666666667,V,3.2654583333333333333333333333,V,0.289785,V
2024-10-10,,26.723612083333333333333333333,V,43.145925833333333333333333333,V,10.926041666666666666666666667,V,5.008875,V,0.50503125,V
2024-10-11,,36.01442125,V,28.1609925,V,12.319791666666666666666666667,V,6.9664166666666666666666666667,V,0.4013479166666666666666666667,V
2024-10-12,,27.944071666666666666666666667,V,46.19352625,V,8.044791666666666666666666667,V,4.145,V,0.2584725,V
2024-10-13,,21.8762875,V,41.919402916666666666666666667,V,10.461458333333333333333333333,V,4.9085833333333333333333333333,V,0.1840204166666666666666666667,V
2024-10-14,,40.42100125,V,26.96412625,V,12.332291666666666666666666667,V,6.5625833333333333333333333333,V,0.40116625,V
2024-10-15,,36.304255,V,14.599794583333333333333333333,V,25.346875,V,17.308458333333333333333333333,V,0.836385,V
2024-10-16,,23.674414166666666666666666667,V,9.795287916666666666666666667,V,22.611458333333333333333333333,V,10.068833333333333333333333333,V,0.66539625,V
2024-10-17,,16.25088375,V,48.363850833333333333333333333,V,14.248958333333333333333333333,V,5.6122083333333333333333333333,V,0.1035145833333333333333333333,V
2024-10-18,,26.61771375,V,32.841739583333333333333333333,V,17.204166666666666666666666667,V,8.780625,V,0.3305854166666666666666666667,V
2024-10-19,,19.93783375,V,52.227747916666666666666666667,V,12.400,V,6.1653333333333333333333333333,V,-3.8768466666666666666666666667,V
2024-10-20,,11.699867083333333333333333333,V,60.502972916666666666666666667,V,17.361458333333333333333333333,V,8.546666666666666666666666667,V,0.3254629166666666666666666667,V
2024-10-21,,18.558178333333333333333333333,V,44.719619166666666666666666667,V,24.422916666666666666666666667,V,10.571,V,0.2058954166666666666666666667,V
2024-10-22,,19.6466125,V,42.38714375,V,15.188541666666666666666666667,V,7.1610833333333333333333333333,V,0.240005,V
2024-10-23,,19.828365833333333333333333333,V,50.78433,V,14.694791666666666666666666667,V,7.6710833333333333333333333333,V,0.26406625,V
2024-10-24,,28.154257083333333333333333333,V,31.3927775,V,14.479166666666666666666666667,V,7.5522083333333333333333333333,V,0.5872770833333333333333333333,V
2024-10-25,,29.461097916666666666666666667,V,20.929212083333333333333333333,V,19.33125,V,11.354208333333333333333333333,V,0.2118004166666666666666666667,V
2024-10-26,,42.401093333333333333333333333,V,16.04667625,V,17.730208333333333333333333333,V,11.183125,V,0.8841595833333333333333333333,V
2024-10-27,,24.283582,V,35.9911208,V,12.263,V,7.3736,V,0.56739,V
2024-10-28,,15.8802875,V,49.487817083333333333333333333,V,10.26875,V,5.1474166666666666666666666667,V,0.3100133333333333333333333333,V
2024-10-29,,28.551419583333333333333333333,V,24.217957916666666666666666667,V,11.269791666666666666666666667,V,5.049,V,0.21968625,V
2024-10-30,,24.953593333333333333333333333,V,19.8398925,V,14.258333333333333333333333333,V,9.72675,V,-7.58302125,V
2024-10-31,,36.91166625,V,18.806702083333333333333333333,V,20.357291666666666666666666667,V,15.005875,V,1.2579079166666666666666666667,V
2024-11-01,,29.09390625,V,32.379540416666666666666666667,V,19.694791666666666666666666667,V,14.913583333333333333333333333,V,0.1858995833333333333333333333,V
2024-11-02,,30.68797875,V,24.045415,V,10.225,V,7.450875,V,0.6326495833333333333333333333,V
2024-11-03,,30.085106666666666666666666667,V,22.890264583333333333333333333,V,17.936458333333333333333333333,V,14.475291666666666666666666667,V,0.60203375,V
2024-11-04,,35.568160833333333333333333333,V,-55.351554583333333333333333333,V,26.642708333333333333333333333,V,19.771083333333333333333333333,V,1.155815,V
2024-11-05,,39.50576125,V,17.0272025,V,38.283333333333333333333333333,V,29.892916666666666666666666667,V,0.8200145833333333333333333333,V
2024-11-06,,40.957864166666666666666666667,V,11.324905416666666666666666667,V,33.4375,V,26.256958333333333333333333333,V,0.9288045833333333333333333333,V
2024-11-07,,36.27134125,V,14.938647916666666666666666667,V,28.939583333333333333333333333,V,21.35725,V,1.2611175,V
2024-11-08,,42.983734166666666666666666667,V,16.353654583333333333333333333,V,28.215625,V,21.761083333333333333333333333,V,-3.53936875,V
2024-11-09,,31.03992625,V,24.615713333333333333333333333,V,25.265625,V,20.87075,V,0.27031,V
2024-11-10,,31.199527083333333333333333333,V,22.981734166666666666666666667,V,27.491666666666666666666666667,V,21.144958333333333333333333333,V,1.2332320833333333333333333333,V
2024-11-11,,37.572605416666666666666666667,V,28.652847916666666666666666667,V,16.964583333333333333333333333,V,9.073416666666666666666666667,V,0.6126258333333333333333333333,V
2024-11-12,,-41.920890416666666666666666667,V,-33.343005,V,-40.948958333333333333333333333,V,-45.459125,V,-53.441245416666666666666666667,V
2024-11-13,,no data,V,no data,V,no data,V,no data,V,no data,V
2024-11-14,,no data,V,no data,V,no data,V,no data,V,no data,V
2024-11-15,,no data,V,no data,V,no data,V,no data,V,no data,V
2024-11-16,,no data,V,no data,V,no data,V,no data,V,no data,V
2024-11-17,,no data,V,no data,V,no data,V,no data,V,no data,V
2024-11-18,,no data,V,no data,V,no data,V,no data,V,no data,V
2024-11-19,,no data,V,no data,V,no data,V,no data,V,no data,V
2024-11-20,,no data,V,no data,V,no data,V,no data,V,no data,V
2024-11-21,,no data,V,no data,V,no data,V,no data,V,no data,V
2024-11-22,,no data,V,no data,V,no data,V,no data,V,no data,V
2024-11-23,,no data,V,no data,V,no data,V,no data,V,no data,V
2024-11-24,,no data,V,no data,V,no data,V,no data,V,no data,V
2024-11-25,,no data,V,no data,V,no data,V,no data,V,no data,V
2024-11-26,,no data,V,no data,V,no data,V,no data,V,no data,V
2024-11-27,,no data,V,no data,V,no data,V,no data,V,no data,V
2024-11-28,,no data,V,no data,V,no data,V,no data,V,no data,V
2024-11-29,,no data,V,no data,V,no data,V,no data,V,no data,V
2024-11-30,,no data,V,no data,V,no data,V,no data,V,no data,V
2024-12-01,,no data,V,no data,V,no data,V,no data,V,no data,V
2024-12-02,,-51.200195416666666666666666667,V,-55.557914583333333333333333333,V,-58.557291666666666666666666667,V,-60.200791666666666666666666667,V,no data,V
2024-12-03,,36.117464583333333333333333333,V,23.304649583333333333333333333,V,14.001041666666666666666666667,V,7.9009583333333333333333333333,V,no data,V
2024-12-04,,37.129357916666666666666666667,V,21.08859125,V,13.517708333333333333333333333,V,9.123458333333333333333333333,V,no data,V
2024-12-05,,19.234732083333333333333333333,V,48.95701625,V,5.4135416666666666666666666667,V,2.8261666666666666666666666667,V,no data,V
2024-12-06,,30.114650833333333333333333333,V,41.707359166666666666666666667,V,14.380208333333333333333333333,V,6.7875833333333333333333333333,V,no data,V
2024-12-07,,15.269999583333333333333333333,V,57.238479166666666666666666667,V,4.650,V,2.28775,V,no data,V
2024-12-08,,13.567425833333333333333333333,V,39.078994583333333333333333333,V,5.0510416666666666666666666667,V,3.0493333333333333333333333333,V,no data,V
2024-12-09,,16.903889166666666666666666667,V,34.8111075,V,10.892708333333333333333333333,V,5.4668333333333333333333333333,V,no data,V
2024-12-10,,20.700162916666666666666666667,V,39.01455,V,9.651041666666666666666666667,V,4.6974583333333333333333333333,V,no data,V
2024-12-11,,23.796042083333333333333333333,V,42.804300833333333333333333333,V,9.88125,V,5.0433333333333333333333333333,V,no data,V
2024-12-12,,31.039078333333333333333333333,V,24.46603625,V,8.065625,V,5.89525,V,no data,V
2024-12-13,,36.3857175,V,6.6357045833333333333333333333,V,17.980208333333333333333333333,V,14.938041666666666666666666667,V,no data,V
2024-12-14,,39.853287916666666666666666667,V,20.72964125,V,11.642708333333333333333333333,V,8.869958333333333333333333333,V,no data,V
2024-12-15,,22.11628375,V,38.78864875,V,4.4375,V,2.9372916666666666666666666667,V,no data,V
2024-12-16,,18.436211666666666666666666667,V,51.879192083333333333333333333,V,5.2083333333333333333333333333,V,2.7663333333333333333333333333,V,no data,V
2024-12-17,,21.5777625,V,38.368027083333333333333333333,V,9.435416666666666666666666667,V,5.89825,V,no data,V
2024-12-18,,12.237165833333333333333333333,V,57.95845625,V,9.057291666666666666666666667,V,5.1689583333333333333333333333,V,no data,V
2024-12-19,,31.143287083333333333333333333,V,46.640479583333333333333333333,V,6.6916666666666666666666666667,V,3.2065833333333333333333333333,V,no data,V
2024-12-20,,28.973960416666666666666666667,V,38.263390416666666666666666667,V,9.647916666666666666666666667,V,5.0855833333333333333333333333,V,no data,V
2024-12-21,,21.343570833333333333333333333,V,43.978854583333333333333333333,V,12.335416666666666666666666667,V,6.7394166666666666666666666667,V,no data,V
2024-12-22,,22.546112083333333333333333333,V,58.345122083333333333333333333,V,13.508333333333333333333333333,V,6.1468333333333333333333333333,V,no data,V
2024-12-23,,26.597064166666666666666666667,V,33.426037083333333333333333333,V,17.101041666666666666666666667,V,8.478791666666666666666666667,V,no data,V
2024-12-24,,28.210565833333333333333333333,V,25.436167083333333333333333333,V,10.092708333333333333333333333,V,7.8124583333333333333333333333,V,no data,V
2024-12-25,,18.749212916666666666666666667,V,46.167195,V,8.541666666666666666666666667,V,6.3915833333333333333333333333,V,no data,V
2024-12-26,,20.30165125,V,29.00486625,V,11.439583333333333333333333333,V,9.054708333333333333333333333,V,no data,V
2024-12-27,,36.66308625,V,11.218885416666666666666666667,V,14.441666666666666666666666667,V,11.387666666666666666666666667,V,no data,V
2024-12-28,,30.719060833333333333333333333,V,11.148896666666666666666666667,V,9.2625,V,7.3506666666666666666666666667,V,no data,V
2024-12-29,,23.9284825,V,31.082335833333333333333333333,V,7.0489583333333333333333333333,V,5.210375,V,no data,V
2024-12-30,,14.694052916666666666666666667,V,55.01064,V,4.5677083333333333333333333333,V,2.4145,V,no data,V
2024-12-31,,12.008795416666666666666666667,V,57.450522083333333333333333333,V,8.573958333333333333333333333,V,4.2305833333333333333333333333,V,no data,V
